STATEFP,COUNTYFP,TRACTCE,GEOID,GEOID_Dub,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area
06,097,153902,06097153902,6097153902.000000000000000,1539.02,Census Tract 1539.02,G5020,S,3501240.000000000000000,0.000000000000000,+38.6120817,-122.8671471,40703.409301531457459,37734853.463570363819599
06,097,154100,06097154100,6097154100.000000000000000,1541,Census Tract 1541,G5020,S,579740046.000000000000000,427739.000000000000000,+38.7072550,-122.8058752,436090.724990450195037,6251858166.466639518737793
06,097,153403,06097153403,6097153403.000000000000000,1534.03,Census Tract 1534.03,G5020,S,8540797.000000000000000,0.000000000000000,+38.3806559,-122.7996795,65228.616970533606946,92078824.202283859252930
06,037,408706,06037408706,6037408706.000000000000000,4087.06,Census Tract 4087.06,G5020,S,1304766.000000000000000,0.000000000000000,+33.9765828,-117.8687084,17930.034988110022823,14237037.664837846532464
06,037,408722,06037408722,6037408722.000000000000000,4087.22,Census Tract 4087.22,G5020,S,2105580.000000000000000,0.000000000000000,+33.9700245,-117.9023476,21874.512684173456364,22975820.862587258219719
06,061,021401,06061021401,6061021401.000000000000000,214.01,Census Tract 214.01,G5020,S,2917792.000000000000000,0.000000000000000,+38.8964967,-121.2859939,32307.322887142756372,31435591.947625484317541
06,061,020602,06061020602,6061020602.000000000000000,206.02,Census Tract 206.02,G5020,S,48973250.000000000000000,64447.000000000000000,+38.8052020,-121.1649180,116302.178408292704262,528377946.251510798931122
06,061,020604,06061020604,6061020604.000000000000000,206.04,Census Tract 206.04,G5020,S,11506384.000000000000000,22118.000000000000000,+38.7555932,-121.1996984,49207.232423570560059,124226519.472847491502762
06,061,021802,06061021802,6061021802.000000000000000,218.02,Census Tract 218.02,G5020,S,21235046.000000000000000,241018.000000000000000,+38.9479978,-121.0601198,84013.414518262201454,231364562.516548782587051
06,061,020606,06061020606,6061020606.000000000000000,206.06,Census Tract 206.06,G5020,S,4123880.000000000000000,21600.000000000000000,+38.7198583,-121.2041628,33800.763878341902455,44671847.504171840846539
06,061,020605,06061020605,6061020605.000000000000000,206.05,Census Tract 206.05,G5020,S,10472429.000000000000000,25795.000000000000000,+38.7326431,-121.2016653,53818.103949320109678,113127671.266803652048111
06,061,020300,06061020300,6061020300.000000000000000,203,Census Tract 203,G5020,S,5470660.000000000000000,0.000000000000000,+38.9052944,-121.0748523,53937.648094893673260,58938950.946468763053417
06,061,020107,06061020107,6061020107.000000000000000,201.07,Census Tract 201.07,G5020,S,7179606.000000000000000,301151.000000000000000,+39.2475277,-120.0199033,65934.921808919403702,80565846.262481585144997
06,061,020200,06061020200,6061020200.000000000000000,202,Census Tract 202,G5020,S,1456310167.000000000000000,11272461.000000000000000,+39.0828051,-120.5640417,818706.944149744580500,15808098558.252733230590820
06,061,021902,06061021902,6061021902.000000000000000,219.02,Census Tract 219.02,G5020,S,24526062.000000000000000,634863.000000000000000,+39.0099870,-121.0196030,85740.717689981524018,271043692.540709972381592
06,061,020106,06061020106,6061020106.000000000000000,201.06,Census Tract 201.06,G5020,S,22134814.000000000000000,359834.000000000000000,+39.2614322,-120.0403968,86227.523243051691679,242258687.320400983095169
06,037,113237,06037113237,6037113237.000000000000000,1132.37,Census Tract 1132.37,G5020,S,4736212.000000000000000,11048.000000000000000,+34.2451986,-118.6126947,36706.658968207157159,51745980.672132544219494
06,037,542105,06037542105,6037542105.000000000000000,5421.05,Census Tract 5421.05,G5020,S,623487.000000000000000,0.000000000000000,+33.8932111,-118.1990650,12112.141384070542699,6805504.177547179162502
06,037,542106,06037542106,6037542106.000000000000000,5421.06,Census Tract 5421.06,G5020,S,835522.000000000000000,39678.000000000000000,+33.8921461,-118.1889406,17543.381765688358428,9553038.648471241816878
06,037,408505,06037408505,6037408505.000000000000000,4085.05,Census Tract 4085.05,G5020,S,1990287.000000000000000,0.000000000000000,+34.0020976,-117.9800005,22330.370309284229734,21714965.805694371461868
06,037,408631,06037408631,6037408631.000000000000000,4086.31,Census Tract 4086.31,G5020,S,1486351.000000000000000,0.000000000000000,+34.0002614,-117.9583696,16822.773312633933529,16216901.834030155092478
06,037,190401,06037190401,6037190401.000000000000000,1904.01,Census Tract 1904.01,G5020,S,166929.000000000000000,0.000000000000000,+34.1035718,-118.3027866,5387.777912302866753,1820549.944392699981108
06,037,190402,06037190402,6037190402.000000000000000,1904.02,Census Tract 1904.02,G5020,S,157146.000000000000000,0.000000000000000,+34.1035491,-118.3071514,5255.855682151433939,1713842.120786933694035
06,037,190801,06037190801,6037190801.000000000000000,1908.01,Census Tract 1908.01,G5020,S,324193.000000000000000,0.000000000000000,+34.0943767,-118.3244586,7977.769798575201094,3535805.458810615353286
06,037,207302,06037207302,6037207302.000000000000000,2073.02,Census Tract 2073.02,G5020,S,256148.000000000000000,0.000000000000000,+34.0475503,-118.2477258,8303.910913637513659,2794223.083260854706168
06,037,207501,06037207501,6037207501.000000000000000,2075.01,Census Tract 2075.01,G5020,S,134327.000000000000000,0.000000000000000,+34.0564422,-118.2529675,4929.495965565193728,1465247.179108956130221
06,037,208501,06037208501,6037208501.000000000000000,2085.01,Census Tract 2085.01,G5020,S,243219.000000000000000,0.000000000000000,+34.0695316,-118.2719463,6605.275081255356781,2652919.274951145052910
06,037,185203,06037185203,6037185203.000000000000000,1852.03,Census Tract 1852.03,G5020,S,547994.000000000000000,0.000000000000000,+34.1001272,-118.2316884,12029.972685406211895,5976564.490720444358885
06,097,151000,06097151000,6097151000.000000000000000,1510,Census Tract 1510,G5020,S,15668587.000000000000000,0.000000000000000,+38.2576580,-122.6798739,69441.042146715830313,168955041.524045109748840
06,097,152502,06097152502,6097152502.000000000000000,1525.02,Census Tract 1525.02,G5020,S,1835982.000000000000000,0.000000000000000,+38.4784138,-122.6641385,20826.950883844416239,19791035.237115338444710
06,097,153003,06097153003,6097153003.000000000000000,1530.03,Census Tract 1530.03,G5020,S,1728005.000000000000000,0.000000000000000,+38.4340257,-122.7383593,27654.309077359845105,18628256.313752643764019
06,097,150603,06097150603,6097150603.000000000000000,1506.03,Census Tract 1506.03,G5020,S,3464701.000000000000000,0.000000000000000,+38.2544898,-122.6179426,30576.187774430112768,37360205.247699856758118
06,097,150601,06097150601,6097150601.000000000000000,1506.01,Census Tract 1506.01,G5020,S,1245610.000000000000000,0.000000000000000,+38.2376164,-122.6132539,14995.037911157167400,13431863.204445293173194
06,097,150202,06097150202,6097150202.000000000000000,1502.02,Census Tract 1502.02,G5020,S,32187375.000000000000000,0.000000000000000,+38.3188401,-122.4393528,94459.774207279682742,347045726.707845032215118
06,097,150100,06097150100,6097150100.000000000000000,1501,Census Tract 1501,G5020,S,154460385.000000000000000,35808222.000000000000000,+38.1981906,-122.4133842,301534.473886325315107,2051870305.475555419921875
06,097,150304,06097150304,6097150304.000000000000000,1503.04,Census Tract 1503.04,G5020,S,3086114.000000000000000,0.000000000000000,+38.3067265,-122.4901697,31424.888571808838606,33275256.952547714114189
06,097,152801,06097152801,6097152801.000000000000000,1528.01,Census Tract 1528.01,G5020,S,5202699.000000000000000,0.000000000000000,+38.4828618,-122.7503888,35924.646426730709209,56082408.297801524400711
06,097,153006,06097153006,6097153006.000000000000000,1530.06,Census Tract 1530.06,G5020,S,3406973.000000000000000,0.000000000000000,+38.4432935,-122.7584148,30581.452174999518320,36727488.172866657376289
06,097,151402,06097151402,6097151402.000000000000000,1514.02,Census Tract 1514.02,G5020,S,8793749.000000000000000,26110.000000000000000,+38.3931772,-122.7009081,56284.312779730214970,95085017.278655305504799
06,097,151100,06097151100,6097151100.000000000000000,1511,Census Tract 1511,G5020,S,120482153.000000000000000,699724.000000000000000,+38.2708019,-122.7529532,175558.911309132410679,1306696248.189057350158691
06,097,153502,06097153502,6097153502.000000000000000,1535.02,Census Tract 1535.02,G5020,S,69502901.000000000000000,48862.000000000000000,+38.3385194,-122.8815393,157781.591814611107111,749883826.176433682441711
06,097,152202,06097152202,6097152202.000000000000000,1522.02,Census Tract 1522.02,G5020,S,2773402.000000000000000,0.000000000000000,+38.4670602,-122.6753436,27700.230608849189593,29896507.996449422091246
06,097,151700,06097151700,6097151700.000000000000000,1517,Census Tract 1517,G5020,S,4884766.000000000000000,365795.000000000000000,+38.4493765,-122.6607750,53565.881293242775428,56600881.130505248904228
06,097,153705,06097153705,6097153705.000000000000000,1537.05,Census Tract 1537.05,G5020,S,46048166.000000000000000,522775.000000000000000,+38.5214525,-122.9160376,173759.858378679433372,501991032.127386510372162
06,097,152600,06097152600,6097152600.000000000000000,1526,Census Tract 1526,G5020,S,123021332.000000000000000,26526.000000000000000,+38.5261049,-122.6368988,186138.482406344293850,1326318685.201213359832764
06,097,151503,06097151503,6097151503.000000000000000,1515.03,Census Tract 1515.03,G5020,S,14670288.000000000000000,0.000000000000000,+38.4126291,-122.6288098,96031.291473229342955,158153924.427573412656784
06,097,153703,06097153703,6097153703.000000000000000,1537.03,Census Tract 1537.03,G5020,S,74390862.000000000000000,817247.000000000000000,+38.4760351,-123.0051600,200682.680731890461175,810714251.702713370323181
06,037,433200,06037433200,6037433200.000000000000000,4332,Census Tract 4332,G5020,S,1774673.000000000000000,0.000000000000000,+34.0677993,-118.0367787,22320.933966122862330,19357460.193805567920208
06,037,433302,06037433302,6037433302.000000000000000,4333.02,Census Tract 4333.02,G5020,S,858411.000000000000000,0.000000000000000,+34.0629755,-118.0143558,17114.628916838104487,9363434.168671514838934
06,037,433401,06037433401,6037433401.000000000000000,4334.01,Census Tract 4334.01,G5020,S,504094.000000000000000,0.000000000000000,+34.0596017,-118.0426123,10217.298373587735114,5498648.369140934199095
06,037,433403,06037433403,6037433403.000000000000000,4334.03,Census Tract 4334.03,G5020,S,706784.000000000000000,0.000000000000000,+34.0627564,-118.0270375,12020.214759775626590,7709469.537666616030037
06,037,433501,06037433501,6037433501.000000000000000,4335.01,Census Tract 4335.01,G5020,S,1171421.000000000000000,16621.000000000000000,+34.0572554,-118.0651222,14602.928727436870759,12959309.718523824587464
06,037,185204,06037185204,6037185204.000000000000000,1852.04,Census Tract 1852.04,G5020,S,963753.000000000000000,0.000000000000000,+34.1029039,-118.2232600,17479.013228419291408,10510809.012675197795033
06,037,211121,06037211121,6037211121.000000000000000,2111.21,Census Tract 2111.21,G5020,S,213921.000000000000000,0.000000000000000,+34.0730100,-118.2854106,7639.446994004358203,2333328.657131888903677
06,037,211202,06037211202,6037211202.000000000000000,2112.02,Census Tract 2112.02,G5020,S,179169.000000000000000,0.000000000000000,+34.0745209,-118.2941130,5596.501260826244106,1954242.315021976595744
06,059,032059,06059032059,6059032059.000000000000000,320.59,Census Tract 320.59,G5020,S,2593127.000000000000000,0.000000000000000,+33.5521359,-117.6382734,24383.414024862140650,28344410.852810326963663
06,037,577604,06037577604,6037577604.000000000000000,5776.04,Census Tract 5776.04,G5020,S,866538.000000000000000,661519.000000000000000,+33.7557499,-118.1100855,29280.320676574770914,16688516.277811069041491
06,067,007015,06067007015,6067007015.000000000000000,70.15,Census Tract 70.15,G5020,S,5311991.000000000000000,577034.000000000000000,+38.6483224,-121.5529893,48052.584276509900519,63466357.664921291172504
06,067,007017,06067007017,6067007017.000000000000000,70.17,Census Tract 70.17,G5020,S,7190021.000000000000000,319875.000000000000000,+38.6116619,-121.5460600,43590.486770755880571,80937719.310084760189056
06,037,462500,06037462500,6037462500.000000000000000,4625,Census Tract 4625,G5020,S,2422829.000000000000000,144779.000000000000000,+34.1655638,-118.1005901,31463.296037039901421,27995832.237609177827835
06,037,462700,06037462700,6037462700.000000000000000,4627,Census Tract 4627,G5020,S,1675552.000000000000000,0.000000000000000,+34.1519263,-118.1144873,17851.862873386751744,18270329.355378247797489
06,037,462800,06037462800,6037462800.000000000000000,4628,Census Tract 4628,G5020,S,1126292.000000000000000,1079.000000000000000,+34.1522194,-118.1012717,15412.372909202333176,12292886.474074993282557
06,037,462900,06037462900,6037462900.000000000000000,4629,Census Tract 4629,G5020,S,2368715.000000000000000,0.000000000000000,+34.1537400,-118.0900164,21462.667026383518532,25828347.335211791098118
06,037,463000,06037463000,6037463000.000000000000000,4630,Census Tract 4630,G5020,S,1816731.000000000000000,0.000000000000000,+34.1551570,-118.0752073,18226.453363748685661,19809538.366100732237101
06,067,007107,06067007107,6067007107.000000000000000,71.07,Census Tract 71.07,G5020,S,13508441.000000000000000,524049.000000000000000,+38.6578904,-121.5936907,65291.212883965708897,151226372.343797266483307
06,067,008513,06067008513,6067008513.000000000000000,85.13,Census Tract 85.13,G5020,S,3360864.000000000000000,0.000000000000000,+38.6509225,-121.1036665,26060.935272452374193,36220110.074178762733936
06,055,200705,06055200705,6055200705.000000000000000,2007.05,Census Tract 2007.05,G5020,S,1271605.000000000000000,0.000000000000000,+38.3056856,-122.3106008,17896.974108020222047,13710758.480543136596680
06,055,200804,06055200804,6055200804.000000000000000,2008.04,Census Tract 2008.04,G5020,S,1228020.000000000000000,0.000000000000000,+38.2946539,-122.3074339,16416.866890537992731,13241082.071725204586983
06,055,200803,06055200803,6055200803.000000000000000,2008.03,Census Tract 2008.03,G5020,S,5102680.000000000000000,18486.000000000000000,+38.2888263,-122.3383135,29903.658200305384526,55218627.997992135584354
06,055,200704,06055200704,6055200704.000000000000000,2007.04,Census Tract 2007.04,G5020,S,1549863.000000000000000,0.000000000000000,+38.3153555,-122.3154135,18736.143818010325049,16710743.767589969560504
06,037,910505,06037910505,6037910505.000000000000000,9105.05,Census Tract 9105.05,G5020,S,1608394.000000000000000,2252.000000000000000,+34.5617295,-118.1040565,23414.389417377711652,17535465.633721288293600
06,037,291120,06037291120,6037291120.000000000000000,2911.20,Census Tract 2911.20,G5020,S,701467.000000000000000,0.000000000000000,+33.9127920,-118.2869267,11071.717867893416042,7656061.156888713128865
06,037,480600,06037480600,6037480600.000000000000000,4806,Census Tract 4806,G5020,S,2332425.000000000000000,30197.000000000000000,+34.1193401,-118.1551292,28994.817824039622792,25765461.313200104981661
06,037,480702,06037480702,6037480702.000000000000000,4807.02,Census Tract 4807.02,G5020,S,2176098.000000000000000,0.000000000000000,+34.1049412,-118.1699084,22475.816482014466601,23732655.272872895002365
06,037,480703,06037480703,6037480703.000000000000000,4807.03,Census Tract 4807.03,G5020,S,1134055.000000000000000,1122.000000000000000,+34.1101198,-118.1628752,22542.224395243403706,12380055.407676279544830
06,013,329000,06013329000,6013329000.000000000000000,3290,Census Tract 3290,G5020,S,2715166.000000000000000,0.000000000000000,+37.9947835,-122.0338473,30282.666937354078982,29290163.836165346205235
06,055,200602,06055200602,6055200602.000000000000000,2006.02,Census Tract 2006.02,G5020,S,3320513.000000000000000,17381.000000000000000,+38.3345810,-122.2995123,25989.110726183615043,35988454.599428229033947
06,037,910207,06037910207,6037910207.000000000000000,9102.07,Census Tract 9102.07,G5020,S,4425222.000000000000000,8442.000000000000000,+34.5955840,-118.1753866,33464.278463729424402,48264422.690625473856926
06,037,910208,06037910208,6037910208.000000000000000,9102.08,Census Tract 9102.08,G5020,S,3305729.000000000000000,0.000000000000000,+34.5966435,-118.1555820,26821.679826929230330,35985669.752764098346233
06,037,910209,06037910209,6037910209.000000000000000,9102.09,Census Tract 9102.09,G5020,S,2881433.000000000000000,51841.000000000000000,+34.6075169,-118.1989028,29162.098677621874231,31930165.618396434932947
06,037,267902,06037267902,6037267902.000000000000000,2679.02,Census Tract 2679.02,G5020,S,778072.000000000000000,0.000000000000000,+34.0475522,-118.4201983,12951.517890246062962,8487577.577575558796525
06,037,269601,06037269601,6037269601.000000000000000,2696.01,Census Tract 2696.01,G5020,S,333656.000000000000000,0.000000000000000,+34.0418546,-118.3794518,7625.139032233276339,3639776.313110963907093
06,037,269903,06037269903,6037269903.000000000000000,2699.03,Census Tract 2699.03,G5020,S,283825.000000000000000,0.000000000000000,+34.0209031,-118.4064763,7760.025666020123936,3096443.388793816789985
06,037,269904,06037269904,6037269904.000000000000000,2699.04,Census Tract 2699.04,G5020,S,337354.000000000000000,0.000000000000000,+34.0278090,-118.4118789,9081.139396891267097,3680318.554199450183660
06,037,269905,06037269905,6037269905.000000000000000,2699.05,Census Tract 2699.05,G5020,S,238027.000000000000000,0.000000000000000,+34.0218574,-118.4018807,8373.673683046768929,2596801.736504964064807
06,037,271902,06037271902,6037271902.000000000000000,2719.02,Census Tract 2719.02,G5020,S,924201.000000000000000,0.000000000000000,+34.0096289,-118.4316771,12835.128887751441653,10083173.402038300409913
06,037,272201,06037272201,6037272201.000000000000000,2722.01,Census Tract 2722.01,G5020,S,260003.000000000000000,0.000000000000000,+34.0003832,-118.4341265,6745.699994749403231,2836768.049959082156420
06,037,272202,06037272202,6037272202.000000000000000,2722.02,Census Tract 2722.02,G5020,S,309580.000000000000000,0.000000000000000,+33.9975532,-118.4391489,8845.475169627785363,3377728.310116450302303
06,037,273402,06037273402,6037273402.000000000000000,2734.02,Census Tract 2734.02,G5020,S,622691.000000000000000,387101.000000000000000,+33.9918529,-118.4792029,13898.845195425596103,11017726.807599892839789
06,037,535902,06037535902,6037535902.000000000000000,5359.02,Census Tract 5359.02,G5020,S,1013032.000000000000000,0.000000000000000,+33.9393897,-118.1958301,13634.718990406610828,11055396.847696548327804
06,037,601303,06037601303,6037601303.000000000000000,6013.03,Census Tract 6013.03,G5020,S,438449.000000000000000,0.000000000000000,+33.9741892,-118.3617818,8962.364076239589849,4784208.948204013518989
06,037,532606,06037532606,6037532606.000000000000000,5326.06,Census Tract 5326.06,G5020,S,278787.000000000000000,0.000000000000000,+33.9832062,-118.2208725,7903.084954393808403,3041963.102402737829834
06,037,226700,06037226700,6037226700.000000000000000,2267,Census Tract 2267,G5020,S,782727.000000000000000,0.000000000000000,+34.0173502,-118.2621294,12235.022469872725196,8539382.101751442998648
06,037,271801,06037271801,6037271801.000000000000000,2718.01,Census Tract 2718.01,G5020,S,479928.000000000000000,0.000000000000000,+34.0167262,-118.4182342,9675.464288896971993,5235935.289768679067492
06,037,221810,06037221810,6037221810.000000000000000,2218.10,Census Tract 2218.10,G5020,S,304336.000000000000000,0.000000000000000,+34.0306568,-118.2923015,7525.057504650472765,3320071.513547947630286
06,037,203200,06037203200,6037203200.000000000000000,2032,Census Tract 2032,G5020,S,515982.000000000000000,0.000000000000000,+34.0526028,-118.1968646,10283.238182896609942,5628482.965739467181265
06,037,262400,06037262400,6037262400.000000000000000,2624,Census Tract 2624,G5020,S,11268733.000000000000000,0.000000000000000,+34.0918093,-118.5086270,75590.839907107438194,122903729.610757678747177
06,037,209402,06037209402,6037209402.000000000000000,2094.02,Census Tract 2094.02,G5020,S,136235.000000000000000,0.000000000000000,+34.0546619,-118.2772210,4882.345668087581544,1486068.752057958161458
06,037,212305,06037212305,6037212305.000000000000000,2123.05,Census Tract 2123.05,G5020,S,108058.000000000000000,0.000000000000000,+34.0561038,-118.2981624,4387.404177081105445,1178718.504713242407888
06,037,433602,06037433602,6037433602.000000000000000,4336.02,Census Tract 4336.02,G5020,S,927111.000000000000000,34343.000000000000000,+34.0592472,-118.0747627,16389.789416244468157,10487551.699967756867409
06,037,406411,06037406411,6037406411.000000000000000,4064.11,Census Tract 4064.11,G5020,S,731557.000000000000000,17816.000000000000000,+34.0700034,-117.8998116,14532.458058516571327,8173819.773718548007309
06,037,480704,06037480704,6037480704.000000000000000,4807.04,Census Tract 4807.04,G5020,S,1069409.000000000000000,0.000000000000000,+34.1057800,-118.1537051,17748.565371034525015,11662998.153819844126701
06,037,480802,06037480802,6037480802.000000000000000,4808.02,Census Tract 4808.02,G5020,S,1713243.000000000000000,0.000000000000000,+34.0820626,-118.1526495,19162.424893145634996,18686376.462948914617300
06,087,120800,06087120800,6087120800.000000000000000,1208,Census Tract 1208,G5020,S,7920231.000000000000000,0.000000000000000,+37.0238608,-122.0312166,57660.209250815591076,85604094.589147999882698
06,087,100500,06087100500,6087100500.000000000000000,1005,Census Tract 1005,G5020,S,5426894.000000000000000,0.000000000000000,+36.9701988,-122.0639762,43508.521847028016055,58662541.625793240964413
06,087,110200,06087110200,6087110200.000000000000000,1102,Census Tract 1102,G5020,S,2961315.000000000000000,0.000000000000000,+36.9272406,-121.7543133,23754.733575805654255,32013777.443296555429697
06,087,120600,06087120600,6087120600.000000000000000,1206,Census Tract 1206,G5020,S,34475531.000000000000000,336609.000000000000000,+37.0960709,-122.0465656,135073.381752573797712,376198899.013477385044098
06,087,121700,06087121700,6087121700.000000000000000,1217,Census Tract 1217,G5020,S,2640917.000000000000000,0.000000000000000,+36.9749070,-121.9654587,21496.789472376302001,28546956.217110291123390
06,087,110502,06087110502,6087110502.000000000000000,1105.02,Census Tract 1105.02,G5020,S,1471425.000000000000000,0.000000000000000,+36.9300262,-121.7696170,22880.484935537017009,15906982.111927820369601
06,087,100400,06087100400,6087100400.000000000000000,1004,Census Tract 1004,G5020,S,4857963.000000000000000,0.000000000000000,+36.9911069,-122.0590223,35080.852912497422949,52510081.620155967772007
06,087,122003,06087122003,6087122003.000000000000000,1220.03,Census Tract 1220.03,G5020,S,5546406.000000000000000,0.000000000000000,+36.9870654,-121.9249790,59945.115353916080494,59952044.989923752844334
06,087,122002,06087122002,6087122002.000000000000000,1220.02,Census Tract 1220.02,G5020,S,51733432.000000000000000,0.000000000000000,+37.0227535,-121.8654872,171160.075109590572538,559151126.095771074295044
06,087,100200,06087100200,6087100200.000000000000000,1002,Census Tract 1002,G5020,S,2439265.000000000000000,0.000000000000000,+36.9847453,-122.0105639,26449.165627894039062,26366588.197950176894665
06,087,122201,06087122201,6087122201.000000000000000,1222.01,Census Tract 1222.01,G5020,S,8631593.000000000000000,2066146.000000000000000,+36.9740179,-121.8784070,94954.374048658894026,115637431.605054423213005
06,087,122202,06087122202,6087122202.000000000000000,1222.02,Census Tract 1222.02,G5020,S,2628216.000000000000000,0.000000000000000,+36.9631327,-121.8737738,26325.258875877203536,28410412.449595168232918
06,087,123100,06087123100,6087123100.000000000000000,1231,Census Tract 1231,G5020,S,7677667.000000000000000,415940.000000000000000,+36.9594832,-121.7817391,39208.938548133817676,87491062.385494574904442
06,087,122203,06087122203,6087122203.000000000000000,1222.03,Census Tract 1222.03,G5020,S,2480170.000000000000000,0.000000000000000,+36.9574068,-121.8784677,37202.860556614927191,26810478.648833751678467
06,087,121000,06087121000,6087121000.000000000000000,1210,Census Tract 1210,G5020,S,74299878.000000000000000,0.000000000000000,+37.0900611,-121.9116714,186390.857116998260608,802935530.023069620132446
06,087,123300,06087123300,6087123300.000000000000000,1233,Census Tract 1233,G5020,S,73169859.000000000000000,329731.000000000000000,+36.9339389,-121.6753872,204395.438904812181136,794560205.101245403289795
06,087,122001,06087122001,6087122001.000000000000000,1220.01,Census Tract 1220.01,G5020,S,31384843.000000000000000,0.000000000000000,+37.0237015,-121.9240389,99205.584743925166549,339216406.785517156124115
06,087,110700,06087110700,6087110700.000000000000000,1107,Census Tract 1107,G5020,S,4383864.000000000000000,0.000000000000000,+36.9384650,-121.7937570,31827.789492975443864,47391253.840534783899784
06,087,121300,06087121300,6087121300.000000000000000,1213,Census Tract 1213,G5020,S,3916485.000000000000000,0.000000000000000,+36.9968265,-121.9775807,30296.931329335267947,42333027.477803841233253
06,087,100300,06087100300,6087100300.000000000000000,1003,Census Tract 1003,G5020,S,5444335.000000000000000,45778.000000000000000,+36.9944000,-122.0430824,46497.708955412730575,59343352.215279318392277
06,087,122400,06087122400,6087122400.000000000000000,1224,Census Tract 1224,G5020,S,106132172.000000000000000,174881.000000000000000,+37.0011010,-121.7979629,229868.538753564818762,1149050749.070071935653687
06,037,211804,06037211804,6037211804.000000000000000,2118.04,Census Tract 2118.04,G5020,S,185958.000000000000000,0.000000000000000,+34.0671619,-118.3066067,5709.988064038896482,2028379.915321574080735
06,037,212101,06037212101,6037212101.000000000000000,2121.01,Census Tract 2121.01,G5020,S,185780.000000000000000,0.000000000000000,+34.0635956,-118.2941415,5707.925317209191235,2026450.332068464020267
06,087,100900,06087100900,6087100900.000000000000000,1009,Census Tract 1009,G5020,S,1886029.000000000000000,718758.000000000000000,+36.9693894,-122.0047204,29031.052165732733556,28156669.876763615757227
06,087,120301,06087120301,6087120301.000000000000000,1203.01,Census Tract 1203.01,G5020,S,49747763.000000000000000,330392.000000000000000,+37.0987675,-122.0917337,192348.665588918054709,541170228.191708087921143
06,087,110100,06087110100,6087110100.000000000000000,1101,Census Tract 1101,G5020,S,2455441.000000000000000,0.000000000000000,+36.9224923,-121.7415547,24322.809558175853454,26545207.278895027935505
06,087,120302,06087120302,6087120302.000000000000000,1203.02,Census Tract 1203.02,G5020,S,3455936.000000000000000,0.000000000000000,+37.0799722,-122.0885921,42754.994701019233617,37348009.044319123029709
06,087,121402,06087121402,6087121402.000000000000000,1214.02,Census Tract 1214.02,G5020,S,1339458.000000000000000,0.000000000000000,+36.9761783,-121.9783864,18157.952514212123788,14478762.524949287995696
06,087,122300,06087122300,6087122300.000000000000000,1223,Census Tract 1223,G5020,S,41846250.000000000000000,4325195.000000000000000,+36.9041000,-121.8169696,108235.399281572274049,499169390.397782206535339
06,087,110501,06087110501,6087110501.000000000000000,1105.01,Census Tract 1105.01,G5020,S,1841006.000000000000000,0.000000000000000,+36.9206806,-121.7708163,27431.480726140598563,19902835.668280012905598
06,087,120500,06087120500,6087120500.000000000000000,1205,Census Tract 1205,G5020,S,146170217.000000000000000,28806.000000000000000,+37.1638931,-122.0937661,344771.531994471384678,1579606500.944207906723022
06,087,121100,06087121100,6087121100.000000000000000,1211,Census Tract 1211,G5020,S,19147684.000000000000000,0.000000000000000,+37.0433760,-121.9607654,97424.246129677601857,206944540.029320806264877
06,037,212102,06037212102,6037212102.000000000000000,2121.02,Census Tract 2121.02,G5020,S,138654.000000000000000,0.000000000000000,+34.0635726,-118.2984976,4935.340117712237770,1512425.669454177143052
06,037,214503,06037214503,6037214503.000000000000000,2145.03,Census Tract 2145.03,G5020,S,232314.000000000000000,0.000000000000000,+34.0668419,-118.3541156,7035.234296208241176,2534000.652828480582684
06,037,214901,06037214901,6037214901.000000000000000,2149.01,Census Tract 2149.01,G5020,S,312677.000000000000000,0.000000000000000,+34.0742811,-118.3872385,7449.132868640880588,3410470.673043634742498
06,037,234901,06037234901,6037234901.000000000000000,2349.01,Census Tract 2349.01,G5020,S,325412.000000000000000,0.000000000000000,+33.9817876,-118.3286609,7988.985449377091754,3550699.501410069875419
06,037,239801,06037239801,6037239801.000000000000000,2398.01,Census Tract 2398.01,G5020,S,370763.000000000000000,0.000000000000000,+33.9660533,-118.2629318,10029.169549677942996,4045756.260740687604994
06,037,553504,06037553504,6037553504.000000000000000,5535.04,Census Tract 5535.04,G5020,S,638683.000000000000000,0.000000000000000,+33.9067419,-118.1554579,13893.750970616396444,6971013.319912149570882
06,037,554104,06037554104,6037554104.000000000000000,5541.04,Census Tract 5541.04,G5020,S,364478.000000000000000,0.000000000000000,+33.8931415,-118.1195565,8454.751967276024516,3978377.410905887372792
06,037,554105,06037554105,6037554105.000000000000000,5541.05,Census Tract 5541.05,G5020,S,337184.000000000000000,0.000000000000000,+33.8860491,-118.1198534,10170.428472021263588,3680527.485120201017708
06,037,554203,06037554203,6037554203.000000000000000,5542.03,Census Tract 5542.03,G5020,S,684290.000000000000000,0.000000000000000,+33.8802194,-118.1247134,13931.987020653077707,7469555.108414820395410
06,037,554204,06037554204,6037554204.000000000000000,5542.04,Census Tract 5542.04,G5020,S,659358.000000000000000,0.000000000000000,+33.8847475,-118.1285839,13052.368095043044377,7197270.053728512488306
06,037,554301,06037554301,6037554301.000000000000000,5543.01,Census Tract 5543.01,G5020,S,675594.000000000000000,0.000000000000000,+33.8822626,-118.1456094,14342.330021929115901,7374570.482544791884720
